symbol,entry_time,entry_price,exit_time,exit_price,qty,side,strategy,classification,signal_tags,confidence,reward
TSLA,2025-07-02T19:39:56.133253+00:00,301.35,,,64,buy,momentum+mean_reversion+ml+sentiment+regime+stochrsi+obv+vsa,,momentum+mean_reversion+ml+sentiment+regime+stochrsi+obv+vsa,0.8849219588506126,
dfcb1c5a-a777-4ec1-94dd-c3336a44c628,2025-07-02T19:39:56.288248+00:00,MSFT,buy,23.0,490.21,LIVE,filled
MSFT,2025-07-02T19:39:56.288625+00:00,492.1,,,23,buy,momentum+mean_reversion+ml+sentiment+regime+stochrsi+obv+vsa,,momentum+mean_reversion+ml+sentiment+regime+stochrsi+obv+vsa,0.6021437380280357,
00f089b2-9cf2-4d23-ba6d-02e04c545c9e,2025-07-02T19:40:02.510308+00:00,GOOGL,buy,102.0,178.431176,LIVE,filled
385c5315-daa1-4470-abae-065413099136,2025-07-02T19:40:05.888281+00:00,GOOGL,buy,85.0,178.43,LIVE,filled
GOOGL,2025-07-02T19:40:05.888607+00:00,175.85,,,187,buy,momentum+mean_reversion+ml+sentiment+regime+stochrsi+obv+vsa,,momentum+mean_reversion+ml+sentiment+regime+stochrsi+obv+vsa,0.971178409644255,
e33a604e-d134-419e-9dd1-53e3650291ad,2025-07-02T19:45:56.915876+00:00,TSLA,buy,64.0,313.18,LIVE,filled
TSLA,2025-07-02T19:45:56.916153+00:00,301.35,,,64,buy,momentum+mean_reversion+ml+sentiment+regime+stochrsi+obv+vsa,,momentum+mean_reversion+ml+sentiment+regime+stochrsi+obv+vsa,0.8849219588506126,
17b7bfac-696d-412b-abdd-2a4421858d86,2025-07-02T19:45:57.065301+00:00,MSFT,buy,23.0,490.640435,LIVE,filled
MSFT,2025-07-02T19:45:57.066366+00:00,492.1,,,23,buy,momentum+mean_reversion+ml+sentiment+regime+stochrsi+obv+vsa,,momentum+mean_reversion+ml+sentiment+regime+stochrsi+obv+vsa,0.6021437380280357,
b265c747-7bc2-498b-b532-08445da00def,2025-07-07T17:51:14.257287+00:00,MSFT,buy,45.0,496.267999,"{'status': <OrderStatus.FILLED: 'filled'>, 'mode': 'LIVE'}",
a2b95889-6267-4bc5-bed8-1919c840d5dd,2025-07-07T17:51:18.048918+00:00,GOOGL,buy,125.0,176.27,"{'status': <OrderStatus.FILLED: 'filled'>, 'mode': 'LIVE'}",
db977f15-0763-4086-a151-6bbd61a78a8a,2025-07-07T17:51:22.193540+00:00,AMZN,buy,10.0,223.124,"{'status': <OrderStatus.FILLED: 'filled'>, 'mode': 'LIVE'}",
a6dab3bd-b9bc-43d2-83b9-958ca094cbb6,2025-07-07T17:51:25.621610+00:00,AMZN,buy,10.0,223.15,"{'status': <OrderStatus.FILLED: 'filled'>, 'mode': 'LIVE'}",
1d53b4f1-d4ac-434f-a1de-fcb9461de4ba,2025-07-07T17:51:28.966690+00:00,AMZN,buy,10.0,223.165,"{'status': <OrderStatus.FILLED: 'filled'>, 'mode': 'LIVE'}",
9dd8faa8-9fe4-4dec-b5b8-0b3f3ad7154c,2025-07-07T17:51:32.343011+00:00,AMZN,buy,10.0,223.17,"{'status': <OrderStatus.FILLED: 'filled'>, 'mode': 'LIVE'}",
5f735d1b-7232-4336-ad88-99f13457323f,2025-07-07T17:51:35.705138+00:00,AMZN,buy,10.0,223.176,"{'status': <OrderStatus.FILLED: 'filled'>, 'mode': 'LIVE'}",
74ee7277-3467-412b-a7d0-cfaf6288feb3,2025-07-07T17:51:39.123123+00:00,AMZN,buy,10.0,223.159,"{'status': <OrderStatus.FILLED: 'filled'>, 'mode': 'LIVE'}",
e8ed2c3f-3026-4ba7-8788-585a0cb55eac,2025-07-07T17:51:42.538213+00:00,AMZN,buy,10.0,223.15,"{'status': <OrderStatus.FILLED: 'filled'>, 'mode': 'LIVE'}",
d088fcfc-1a64-42df-883c-7b2f0b16ae01,2025-07-07T17:51:45.961667+00:00,AMZN,buy,10.0,223.16,"{'status': <OrderStatus.FILLED: 'filled'>, 'mode': 'LIVE'}",
8cda480d-f53b-4b51-89db-03e1ffcaf0c1,2025-07-07T17:51:49.309153+00:00,AMZN,buy,10.0,223.164001,"{'status': <OrderStatus.FILLED: 'filled'>, 'mode': 'LIVE'}",
6f3eeb7c-bcd2-4144-b146-31bf8c29dc60,2025-07-07T17:51:52.692109+00:00,AMZN,buy,10.0,223.17,"{'status': <OrderStatus.FILLED: 'filled'>, 'mode': 'LIVE'}",
c63587f0-8874-4e2f-9031-cf96b7a1ed3d,2025-07-07T17:51:56.483035+00:00,TSLA,buy,71.0,292.520282,"{'status': <OrderStatus.FILLED: 'filled'>, 'mode': 'LIVE'}",
c7c1af86-28c2-4887-ad72-eb7bd45e34b1,2025-07-08T17:43:20.305481+00:00,GOOGL,buy,32.0,174.01,"{'status': <OrderStatus.FILLED: 'filled'>, 'mode': 'LIVE'}",
9751a27f-be8f-4a2c-b585-dd2e4df8c437,2025-07-08T17:43:23.732192+00:00,GOOGL,buy,30.0,174.01,"{'status': <OrderStatus.FILLED: 'filled'>, 'mode': 'LIVE'}",
GOOGL,2025-07-08T17:43:23.733639+00:00,176.78,,,185,buy,momentum+mean_reversion+ml+sentiment+regime+stochrsi+obv+vsa,,momentum+mean_reversion+ml+sentiment+regime+stochrsi+obv+vsa,1.0,
b40fd7e9-c3cc-449c-8f5c-93f02b08bbd3,2025-07-08T18:00:20.997785+00:00,GOOGL,buy,70.0,174.15,"{'status': <OrderStatus.FILLED: 'filled'>, 'mode': 'LIVE'}",
8dedd826-d93c-4c90-94f9-b3cabbdf61eb,2025-07-08T18:00:24.498986+00:00,GOOGL,buy,70.0,174.17,"{'status': <OrderStatus.FILLED: 'filled'>, 'mode': 'LIVE'}",
b2561395-bbf0-494a-9553-b746559d087c,2025-07-08T18:00:27.924080+00:00,GOOGL,buy,45.0,174.16,"{'status': <OrderStatus.FILLED: 'filled'>, 'mode': 'LIVE'}",
GOOGL,2025-07-08T18:00:27.925462+00:00,176.78,,,185,buy,momentum+mean_reversion+ml+sentiment+regime+stochrsi+obv+vsa,,momentum+mean_reversion+ml+sentiment+regime+stochrsi+obv+vsa,1.0,
26bdcbc2-abd6-456c-93e1-a1ea7386fcc8,2025-07-08T18:07:26.408609+00:00,MSFT,buy,22.0,496.5,"{'status': <OrderStatus.FILLED: 'filled'>, 'mode': 'LIVE'}",
4bcb097a-feb5-4650-8463-59814b142131,2025-07-08T18:07:29.966500+00:00,GOOGL,buy,63.0,174.0,"{'status': <OrderStatus.FILLED: 'filled'>, 'mode': 'LIVE'}",
b76d525a-9a72-4a77-b1df-6696dc9a62fb,2025-07-08T18:07:33.551155+00:00,AMZN,buy,50.0,220.8618,"{'status': <OrderStatus.FILLED: 'filled'>, 'mode': 'LIVE'}",
cd65cd69-2456-4524-8962-79018e74847f,2025-07-08T18:07:37.237659+00:00,TSLA,buy,38.0,301.96,"{'status': <OrderStatus.FILLED: 'filled'>, 'mode': 'LIVE'}",
52e1417e-823e-477a-a9a1-cc455ec55453,2025-07-08T18:10:19.653168+00:00,TSLA,buy,153.0,302.29,"{'status': <OrderStatus.FILLED: 'filled'>, 'mode': 'LIVE'}",
dd8aac2d-713f-497f-ace4-c8ee356456df,2025-07-08T18:13:17.670916+00:00,AMZN,buy,25.0,220.81,"{'status': <OrderStatus.FILLED: 'filled'>, 'mode': 'LIVE'}",
dab0bef6-04c4-4754-83b3-aa82910eab25,2025-07-08T18:13:21.127144+00:00,AMZN,buy,16.0,220.8,"{'status': <OrderStatus.FILLED: 'filled'>, 'mode': 'LIVE'}",
AMZN,2025-07-08T18:13:21.128459+00:00,223.47,,,116,buy,momentum+mean_reversion+ml+sentiment+regime+stochrsi+obv+vsa,,momentum+mean_reversion+ml+sentiment+regime+stochrsi+obv+vsa,1.0,
6ad3b035-40c6-41c0-8ed5-4020d48bc420,2025-07-08T18:13:26.516375+00:00,GOOGL,buy,32.0,173.97,"{'status': <OrderStatus.FILLED: 'filled'>, 'mode': 'LIVE'}",
GOOGL,2025-07-08T18:13:26.682067+00:00,176.78,,,185,buy,momentum+mean_reversion+ml+sentiment+regime+stochrsi+obv+vsa,,momentum+mean_reversion+ml+sentiment+regime+stochrsi+obv+vsa,1.0,
3be79810-5f23-4a07-a6b8-9229e00b173d,2025-07-08T18:14:21.560373+00:00,MSFT,buy,11.0,496.49,"{'status': <OrderStatus.FILLED: 'filled'>, 'mode': 'LIVE'}",
MSFT,2025-07-08T18:14:21.561349+00:00,497.87,,,23,buy,momentum+mean_reversion+ml+sentiment+regime+stochrsi+obv+vsa,,momentum+mean_reversion+ml+sentiment+regime+stochrsi+obv+vsa,1.0,
c2422473-b820-46a9-8ff2-c2caf14a4b52,2025-07-08T18:17:14.406767+00:00,TSLA,buy,33.0,302.79,"{'status': <OrderStatus.FILLED: 'filled'>, 'mode': 'LIVE'}",
TSLA,2025-07-08T18:17:14.407500+00:00,294.6,,,67,buy,momentum+mean_reversion+ml+sentiment+regime+stochrsi+obv+vsa,,momentum+mean_reversion+ml+sentiment+regime+stochrsi+obv+vsa,1.0,
7ed4f3c3-be3b-43e9-a646-864e9a15a928,2025-07-08T18:20:15.210602+00:00,MSFT,buy,11.0,496.47,"{'status': <OrderStatus.FILLED: 'filled'>, 'mode': 'LIVE'}",
MSFT,2025-07-08T18:20:15.212422+00:00,497.87,,,23,buy,momentum+mean_reversion+ml+sentiment+regime+stochrsi+obv+vsa,,momentum+mean_reversion+ml+sentiment+regime+stochrsi+obv+vsa,1.0,
a5adc492-93f9-468f-8fed-1c95be72e68a,2025-07-08T18:20:20.620400+00:00,AMZN,buy,58.0,220.680172,"{'status': <OrderStatus.FILLED: 'filled'>, 'mode': 'LIVE'}",
AMZN,2025-07-08T18:20:20.621153+00:00,223.47,,,116,buy,momentum+mean_reversion+ml+sentiment+regime+stochrsi+obv+vsa,,momentum+mean_reversion+ml+sentiment+regime+stochrsi+obv+vsa,1.0,
ad5e03bd-56b9-4d7a-a2d7-93045dbc7fb5,2025-07-08T18:20:25.967541+00:00,GOOGL,buy,92.0,173.95,"{'status': <OrderStatus.FILLED: 'filled'>, 'mode': 'LIVE'}",
GOOGL,2025-07-08T18:20:25.968345+00:00,176.78,,,185,buy,momentum+mean_reversion+ml+sentiment+regime+stochrsi+obv+vsa,,momentum+mean_reversion+ml+sentiment+regime+stochrsi+obv+vsa,1.0,
f995b5ea-c481-4003-b38f-2d08da3c1de0,2025-07-08T18:23:14.309105+00:00,TSLA,buy,33.0,302.88,"{'status': <OrderStatus.FILLED: 'filled'>, 'mode': 'LIVE'}",
TSLA,2025-07-08T18:23:14.310652+00:00,294.6,,,66,buy,momentum+mean_reversion+ml+sentiment+regime+stochrsi+obv+vsa,,momentum+mean_reversion+ml+sentiment+regime+stochrsi+obv+vsa,1.0,
e8273413-a316-43a3-932c-5b4def022ccf,2025-07-08T18:26:11.226168+00:00,MSFT,buy,22.0,496.13,"{'status': <OrderStatus.FILLED: 'filled'>, 'mode': 'LIVE'}",
c498b9d0-a8f6-4583-90d3-0058e65b25a5,2025-07-08T18:26:14.794365+00:00,GOOGL,buy,63.0,173.9,"{'status': <OrderStatus.FILLED: 'filled'>, 'mode': 'LIVE'}",
3d41915a-984b-4cfe-a1e9-c776cd36a44a,2025-07-08T18:26:18.331929+00:00,AMZN,buy,50.0,220.59,"{'status': <OrderStatus.FILLED: 'filled'>, 'mode': 'LIVE'}",
299c73f7-93aa-4b53-a22c-cffe66a1e178,2025-07-08T18:26:21.882281+00:00,TSLA,buy,38.0,302.815263,"{'status': <OrderStatus.FILLED: 'filled'>, 'mode': 'LIVE'}",
6162f310-05fc-49e0-a19b-5f096819376a,2025-07-08T18:29:03.855131+00:00,TSLA,buy,153.0,302.90549,"{'status': <OrderStatus.FILLED: 'filled'>, 'mode': 'LIVE'}",
7bf79b5f-1b1c-46ce-a5bf-c5b0852040a1,2025-07-08T18:32:01.104338+00:00,AMZN,buy,58.0,220.41,"{'status': <OrderStatus.FILLED: 'filled'>, 'mode': 'LIVE'}",
AMZN,2025-07-08T18:32:01.105174+00:00,223.47,,,116,buy,momentum+mean_reversion+ml+sentiment+regime+stochrsi+obv+vsa,,momentum+mean_reversion+ml+sentiment+regime+stochrsi+obv+vsa,1.0,
5fa367e4-b1aa-4bc5-b0b9-7c50fccf46e0,2025-07-08T18:32:06.780798+00:00,GOOGL,buy,92.0,173.741196,"{'status': <OrderStatus.FILLED: 'filled'>, 'mode': 'LIVE'}",
GOOGL,2025-07-08T18:32:06.782121+00:00,176.78,,,185,buy,momentum+mean_reversion+ml+sentiment+regime+stochrsi+obv+vsa,,momentum+mean_reversion+ml+sentiment+regime+stochrsi+obv+vsa,1.0,
7bdf7733-fed2-4e1b-b9b6-e75758502c23,2025-07-08T18:33:05.481148+00:00,MSFT,buy,11.0,495.79,"{'status': <OrderStatus.FILLED: 'filled'>, 'mode': 'LIVE'}",
MSFT,2025-07-08T18:33:05.482742+00:00,497.87,,,23,buy,momentum+mean_reversion+ml+sentiment+regime+stochrsi+obv+vsa,,momentum+mean_reversion+ml+sentiment+regime+stochrsi+obv+vsa,1.0,
f14d3617-4885-4de6-8b11-223082db7315,2025-07-08T18:35:58.766417+00:00,TSLA,buy,33.0,303.18,"{'status': <OrderStatus.FILLED: 'filled'>, 'mode': 'LIVE'}",
TSLA,2025-07-08T18:35:58.768075+00:00,294.6,,,66,buy,momentum+mean_reversion+ml+sentiment+regime+stochrsi+obv+vsa,,momentum+mean_reversion+ml+sentiment+regime+stochrsi+obv+vsa,1.0,
0b9a9aa6-3a9c-4214-b3b3-45c866f88e0d,2025-07-08T18:37:59.736575+00:00,AMZN,buy,48.0,220.357292,"{'status': <OrderStatus.FILLED: 'filled'>, 'mode': 'LIVE'}",
AMZN,2025-07-08T18:37:59.954381+00:00,223.47,,,116,buy,momentum+mean_reversion+ml+sentiment+regime+stochrsi+obv+vsa,,momentum+mean_reversion+ml+sentiment+regime+stochrsi+obv+vsa,1.0,
16f18e10-0f4a-42a1-b6ee-0830a5bcb679,2025-07-08T18:38:05.214980+00:00,GOOGL,buy,90.0,173.81,"{'status': <OrderStatus.FILLED: 'filled'>, 'mode': 'LIVE'}",
GOOGL,2025-07-08T18:38:05.372219+00:00,176.78,,,185,buy,momentum+mean_reversion+ml+sentiment+regime+stochrsi+obv+vsa,,momentum+mean_reversion+ml+sentiment+regime+stochrsi+obv+vsa,1.0,
079022ad-2165-4898-92ea-9f8ffea59b57,2025-07-08T18:39:05.269001+00:00,MSFT,buy,11.0,496.06,"{'status': <OrderStatus.FILLED: 'filled'>, 'mode': 'LIVE'}",
